Waypoint,Brest Kerdroc Croisement,LFRB/NWL,48.6103,-4.37889,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Brest Lannilis,LFRB/NG,48.5667,-4.52833,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Brest Le Conquet,LFRB/LC,48.365,-4.78361,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Brest Le Relecq Kerhuon,LFRB/K,48.4067,-4.37417,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Brest Saint Renan,LFRB/WG,48.4297,-4.61722,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Brest Sud Antenne Pencran,LFRB/SWL,48.4167,-4.2,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Brive Souillac A3/N89,LFSL/N,45.1472,1.48528,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Brive Souillac Ch. Salignac,LFSL/W,44.975,1.32694,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Brive Souillac Ech. A20 Noailles,LFSL/NA,45.0986,1.52,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Brive Souillac Ech. A20 Souillac,LFSL/S,44.9017,1.50111,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Brive Souillac Martel,LFSL/E,44.9369,1.60889,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Brive Souillac PÈage A20,LFSL/SA,44.9906,1.52667,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Caen Ch. D'eau Evrecy,LFRK/SC,49.0992,-0.512222,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Caen Cimenterie Ranville,LFRK/EK,49.2239,-0.275556,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Caen Orne NW Thury-Harcourt,LFRK/SK,48.9939,-0.475556,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Caen Pt 4 voies SE Villers-Bocage,LFRK/SW,49.0781,-0.641389,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Caen Rd-Pt ForÍt Balleroy,LFRK/W,49.1936,-0.864444,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Caen Saint Contest (Tr),LFRK/NK,49.2119,-0.403333,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Caen Sucrerie Cagny,LFRK/EY,49.1408,-0.253889,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Calais Port (Supp),LFAC/PC,50.97,1.84694,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Calvi Cantone,LFKC/EA,42.5411,8.79917,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Calvi l'Ile Rousse,LFKC/IR,42.6444,8.93167,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Calvi La Revellata,LFKC/N,42.5831,8.72444,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Calvi Merlu,LFKC/MER,43.0797,7.79306,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Calvi Pt en Mer,LFKC/PB,42.5694,8.665,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Calvi Pt en Mer,LFKC/NW,42.5753,8.69083,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Calvi Punta Ricci,LFKC/W,42.5606,8.71667,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Calvi Punta San Damiano,LFKC/E,42.6122,8.85222,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Calvi SÈmaphore Cavallo,LFKC/S,42.5125,8.665,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Calvi Tortu,LFKC/TOR,43.3881,8.95806,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Calvi WC 6nm NW Punta Ricci,LFKC/WC,42.6192,8.61361,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Cannes 1 Km Sud Cap Gros,LFMD/SB,43.5353,7.145,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Cannes 1 Km sud Ile Saint Honorat,LFMD/SA,43.4889,7.04694,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Cannes 1 Nm Ouest St Honorat (HÈl),LFMD/SV,43.5075,7.03167,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Cannes 1 nm S Ph. Pte Dramont,LFMD/DR,43.3983,6.85556,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Cannes 1 nm/SE Cap Roux,LFMD/SW,43.4358,6.935,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Cannes Bge Var Nord Ctr Comm,LFMD/NA,43.75,7.18889,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Cannes Ch‚teau Cagnes S M,LFMD/WA,43.6669,7.14556,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Cannes Digue Est JetÈe SW Gare Tr (HÈl),LFMD/HE,43.5442,6.97028,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Cannes Entre Sud Rocher R et HV,LFMD/TA,43.5367,7.00167,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Cannes Golf sud Opio,LFMD/EW,43.66,6.98,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Cannes JetÈe Est Port BÈal (HÈl),LFMD/HW,43.5378,6.95861,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Cannes Ouest Phare BertÈguier (HÈl),LFMD/HV,43.5256,7.01667,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Cannes Phare Fourmigue,LFMD/PF,43.5394,7.07778,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Cannes Pte Sud Lac St Cassien,LFMD/WL,43.5539,6.79389,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Cannes Rte/A8,LFMD/LC,43.5858,6.99778,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Cannes Stade Planestel -  Sud A8,LFMD/WD,43.5211,6.80667,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Cannes Stade Tignet,LFMD/N,43.6328,6.85306,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Cannes W SV Sud TA,LFMD/TD,43.5056,6.99444,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Cap de La Hague,EGJA/HAG,49.7167,-1.95,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Carcassonne Alzonne,LFMK/WA,43.2542,2.1775,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Carcassonne Capendu,LFMK/ES,43.185,2.55611,,,PtRep,,LF,20,2023-12-09T20:04:05.783
Waypoint,Carcassonne Conques sur Orbiel,LFMK/NC,43.2686,2.40056,,,PtRep,,LF,20,2023-12-09T20:04:05.783
